0,0.0018892,0.004417,0.0087016,0.016947,0.024667,0.031867,0.038535,0.044654,0.050198,0.05513,0.0594,0.062936,0.065645,0.06742,0.068158,0.067733,0.065941,0.062481,0.056874,0.048221,0.042201,0.034419,0.026155,0.020889,0.014178,0.0096559,0.0066218,0.0040678,-0.003769,-0.0058847,-0.0082366,-0.011499,-0.015928,-0.01913,-0.023747,-0.027644,-0.03032,-0.033534,-0.03502,-0.035405,-0.034999,-0.033982,-0.032461,-0.030507,-0.028162,-0.025455,-0.022412,-0.019107,-0.015626,-0.012065,-0.0085558,-0.0052806,-0.0024654,-0.0004671,0.00010353,0.00022671,0.024465
0,0.0018815,0.0044322,0.0087565,0.01705,0.024764,0.031912,0.038502,0.044533,0.049991,0.054847,0.059055,0.062554,0.065257,0.067062,0.067848,0.06745,0.065674,0.062213,0.056573,0.047883,0.041861,0.034095,0.025818,0.020473,0.013584,0.0089993,0.0060157,0.0036062,-0.0032792,-0.0052066,-0.0074231,-0.010594,-0.015043,-0.018332,-0.023129,-0.027238,-0.03011,-0.033584,-0.035135,-0.035438,-0.034844,-0.033575,-0.031775,-0.029537,-0.026931,-0.02401,-0.02084,-0.017492,-0.014041,-0.010579,-0.0072284,-0.0041663,-0.0016154,8.6531e-05,0.00047944,0.00045895,0.025892
0,0.00080187,0.0018416,0.0036551,0.0074043,0.011265,0.015228,0.019271,0.023312,0.027257,0.03103,0.034566,0.037794,0.040641,0.043015,0.044797,0.045829,0.045883,0.044654,0.041685,0.036157,0.032005,0.02645,0.020403,0.016476,0.011374,0.0078569,0.005452,0.0033924,-0.0033924,-0.005452,-0.0078569,-0.011374,-0.016476,-0.020403,-0.02645,-0.032005,-0.036157,-0.041685,-0.044654,-0.045883,-0.045829,-0.044797,-0.043015,-0.040641,-0.037794,-0.034566,-0.03103,-0.027257,-0.023312,-0.019271,-0.015228,-0.011265,-0.0074043,-0.0036551,-0.0018416,-0.00080187,0.002251
0,0.0016423,0.0038528,0.0076178,0.014922,0.02183,0.028351,0.034495,0.040261,0.045621,0.050493,0.05479,0.058411,0.061234,0.063104,0.06383,0.063213,0.061146,0.057461,0.051823,0.043525,0.037913,0.030777,0.023295,0.018565,0.012573,0.0085544,0.0058654,0.0036085,-0.00337,-0.0052766,-0.0074136,-0.010412,-0.014565,-0.017643,-0.022246,-0.026378,-0.029405,-0.033406,-0.035611,-0.036543,-0.036451,-0.035473,-0.03372,-0.031363,-0.028545,-0.025387,-0.021994,-0.018467,-0.014917,-0.011468,-0.0082282,-0.0052932,-0.0027927,-0.00088056,-0.00024127,-1.1515e-05,0.017238
0,0.00078067,0.0015999,0.0031218,0.0066682,0.010702,0.015111,0.019696,0.024249,0.028572,0.032499,0.035881,0.038597,0.040616,0.041944,0.042568,0.042438,0.041464,0.039476,0.03617,0.030972,0.027351,0.022667,0.017644,0.014353,0.0099617,0.0068351,0.0046882,0.0028804,-0.0028804,-0.0046882,-0.0068351,-0.0099617,-0.014353,-0.017644,-0.022667,-0.027351,-0.030972,-0.03617,-0.039476,-0.041464,-0.042438,-0.042568,-0.041944,-0.040616,-0.038597,-0.035881,-0.032499,-0.028572,-0.024249,-0.019696,-0.015111,-0.010702,-0.0066682,-0.0031218,-0.0015999,-0.00078067,7e-06
0,0.0013499,0.0030341,0.0059663,0.012076,0.018453,0.025014,0.031461,0.037575,0.0432,0.048212,0.052486,0.055891,0.05834,0.059829,0.060339,0.059808,0.058116,0.055034,0.050154,0.042661,0.037435,0.030669,0.023432,0.018726,0.012655,0.0085605,0.0058316,0.0035607,-0.0032999,-0.005195,-0.007369,-0.010495,-0.014914,-0.01821,-0.023101,-0.027513,-0.030843,-0.035533,-0.038495,-0.040227,-0.040967,-0.040843,-0.039913,-0.0382,-0.035713,-0.032483,-0.028658,-0.024403,-0.019888,-0.015314,-0.010949,-0.0071261,-0.0039881,-0.0015944,-0.00070951,-0.0002936,0.009537
0,0.00097899,0.0022386,0.0044533,0.0090993,0.013968,0.019003,0.024017,0.028822,0.033277,0.037269,0.040689,0.04342,0.045374,0.046552,0.046956,0.046552,0.045258,0.042916,0.039172,0.033359,0.029311,0.024072,0.018451,0.014779,0.010018,0.0067904,0.0046331,0.0028333,-0.0026489,-0.004186,-0.0059635,-0.0085399,-0.012209,-0.014954,-0.01903,-0.022709,-0.025488,-0.029411,-0.031904,-0.033382,-0.034045,-0.033999,-0.033294,-0.03195,-0.02996,-0.027348,-0.024234,-0.020753,-0.017043,-0.013264,-0.0096304,-0.0063976,-0.0037081,-0.0016067,-0.00079046,-0.00037148,0.001225
0,0.0012387,0.0027653,0.0054256,0.010953,0.01668,0.022533,0.02826,0.03367,0.038635,0.043043,0.046787,0.049755,0.051879,0.053159,0.053575,0.053076,0.05155,0.0488,0.04446,0.037801,0.033142,0.02711,0.020678,0.016513,0.011156,0.007547,0.005142,0.0031399,-0.0028981,-0.0045492,-0.0064286,-0.0091089,-0.012869,-0.015661,-0.019806,-0.023548,-0.026371,-0.030343,-0.032843,-0.034287,-0.034882,-0.034732,-0.033885,-0.03236,-0.030174,-0.027367,-0.024068,-0.020416,-0.016556,-0.012657,-0.0089465,-0.0057106,-0.0030791,-0.0011166,-0.00042866,-0.00013664,0.005141
0,0.0011352,0.0026056,0.0051702,0.010469,0.015919,0.021454,0.026851,0.031938,0.0366,0.040737,0.044249,0.047028,0.048987,0.050128,0.050455,0.049931,0.048475,0.045917,0.041891,0.035699,0.031422,0.025915,0.020031,0.01618,0.01105,0.0074122,0.0049642,0.0029648,-0.0025722,-0.0040046,-0.0056368,-0.0079786,-0.011303,-0.013812,-0.017602,-0.021019,-0.023575,-0.027134,-0.029343,-0.030602,-0.0311,-0.03093,-0.030134,-0.028722,-0.026689,-0.024079,-0.021018,-0.017645,-0.014109,-0.010581,-0.0072919,-0.0044987,-0.002272,-0.00066849,-0.00015304,2.2052e-05,0.003607
0.00041785,0.0011288,0.0019629,0.0035647,0.0075623,0.012542,0.018428,0.02498,0.031691,0.037818,0.04275,0.046216,0.048391,0.049492,0.049685,0.049078,0.047677,0.045446,0.042289,0.038017,0.032235,0.028512,0.0239,0.019086,0.01591,0.011539,0.008254,0.0058232,0.0036015,-0.0023979,-0.0036094,-0.0049673,-0.0068717,-0.0095293,-0.011534,-0.014643,-0.017641,-0.020073,-0.023913,-0.026848,-0.029133,-0.030894,-0.032185,-0.033026,-0.033422,-0.033355,-0.032783,-0.031605,-0.02954,-0.025621,-0.019399,-0.013752,-0.0092996,-0.0056867,-0.0027878,-0.0016118,-0.00098477,0.001641
0,0.0016203,0.0036162,0.006927,0.01324,0.019123,0.024581,0.029622,0.034242,0.03843,0.042162,0.045405,0.04811,0.050216,0.051659,0.052352,0.052198,0.051048,0.048686,0.044777,0.038674,0.034395,0.028803,0.022746,0.018746,0.013378,0.0095027,0.0067349,0.0042653,-0.0042653,-0.0067349,-0.0095035,-0.013378,-0.018747,-0.022746,-0.028803,-0.034395,-0.038674,-0.044777,-0.048686,-0.051048,-0.052198,-0.052352,-0.051659,-0.050216,-0.04811,-0.045405,-0.042162,-0.03843,-0.034242,-0.029622,-0.024581,-0.019123,-0.01324,-0.006927,-0.0036162,-0.0016203,0.001473
0,0.0014464,0.0032233,0.0062391,0.012281,0.018305,0.024325,0.030352,0.036347,0.04207,0.047295,0.051811,0.055411,0.05789,0.059136,0.059164,0.058038,0.05577,0.052187,0.046922,0.039224,0.033966,0.027216,0.020167,0.015813,0.010528,0.0072221,0.0051482,0.0033946,-0.0043602,-0.0069212,-0.0094195,-0.012081,-0.014696,-0.016365,-0.018935,-0.021762,-0.024443,-0.029402,-0.033665,-0.03711,-0.039655,-0.04122,-0.041708,-0.041019,-0.039151,-0.036332,-0.032831,-0.028903,-0.024803,-0.020695,-0.016604,-0.012517,-0.0084264,-0.0043263,-0.0022772,-0.001056,0.005916
0,0.001474,0.0032552,0.0062723,0.01233,0.018399,0.024497,0.030583,0.036417,0.041793,0.046532,0.050479,0.053457,0.055324,0.056122,0.055911,0.054711,0.052497,0.049125,0.04421,0.036946,0.031914,0.025475,0.018894,0.014873,0.0099816,0.0068699,0.0048644,0.0031357,-0.0035291,-0.0055229,-0.0074792,-0.0095466,-0.011445,-0.012507,-0.014102,-0.016038,-0.018025,-0.021924,-0.025457,-0.028462,-0.03084,-0.032509,-0.033391,-0.033422,-0.032529,-0.030666,-0.028025,-0.024845,-0.021377,-0.017857,-0.014335,-0.010811,-0.0072923,-0.0037732,-0.0020167,-0.00096191,0.004355
0.0005313,0.0030153,0.0062352,0.011577,0.021515,0.030343,0.03802,0.044515,0.049836,0.054132,0.057516,0.060051,0.06176,0.062639,0.06269,0.061918,0.0603,0.057768,0.054186,0.0493,0.042557,0.038086,0.032365,0.026182,0.022056,0.016364,0.011976,0.0086047,0.0054201,-0.0047003,-0.007187,-0.0098965,-0.013586,-0.018504,-0.022018,-0.027103,-0.031581,-0.034904,-0.039562,-0.042589,-0.044548,-0.045673,-0.046076,-0.045817,-0.044919,-0.043378,-0.041178,-0.038354,-0.034983,-0.031142,-0.026912,-0.022358,-0.01749,-0.012286,-0.0067143,-0.0037843,-0.0020065,0.006892
0.00068664,0.0025242,0.004954,0.0090158,0.016621,0.023409,0.029379,0.034536,0.038884,0.042474,0.045341,0.047495,0.048942,0.049673,0.049712,0.04907,0.047727,0.045629,0.042666,0.038629,0.033071,0.029397,0.024713,0.019671,0.016319,0.011756,0.0083967,0.0059559,0.0037527,-0.0035217,-0.0054511,-0.0075239,-0.010278,-0.013832,-0.016301,-0.019781,-0.022753,-0.024898,-0.027812,-0.029651,-0.030796,-0.031409,-0.031569,-0.031321,-0.030685,-0.029665,-0.028248,-0.026429,-0.024241,-0.02172,-0.0189,-0.015808,-0.012469,-0.0088764,-0.0050052,-0.0029604,-0.0017178,0.00094
0.00095063,0.0032181,0.0061836,0.011096,0.020183,0.028239,0.035308,0.041409,0.046557,0.050816,0.054226,0.056793,0.058527,0.059427,0.059524,0.058831,0.057331,0.054962,0.051604,0.047019,0.040718,0.036576,0.031249,0.02537,0.021351,0.015703,0.011392,0.0081656,0.0051849,-0.0048894,-0.0074494,-0.010074,-0.013364,-0.01731,-0.019852,-0.023174,-0.025826,-0.027713,-0.03035,-0.032085,-0.03319,-0.033783,-0.033922,-0.033638,-0.032938,-0.031809,-0.03024,-0.028254,-0.025894,-0.0232,-0.020206,-0.016941,-0.013404,-0.0095911,-0.0054871,-0.0033392,-0.0020503,0.006329
0.0011122,0.0034655,0.0065628,0.011681,0.02108,0.029309,0.036433,0.042565,0.04777,0.052094,0.055558,0.058171,0.059948,0.060892,0.061035,0.060394,0.058951,0.05665,0.053372,0.048865,0.042532,0.038274,0.032771,0.026766,0.022732,0.0171,0.012642,0.0091393,0.0057773,-0.0049739,-0.0075102,-0.010133,-0.013451,-0.017394,-0.019862,-0.022916,-0.025107,-0.026461,-0.02813,-0.029279,-0.030083,-0.030545,-0.03066,-0.030412,-0.029771,-0.02871,-0.027236,-0.025394,-0.02323,-0.020783,-0.018087,-0.015171,-0.012039,-0.008686,-0.005111,-0.003253,-0.0021282,0.0086
